2024-08-26 13:47:11,253 [Worker-52: Creating oss-quickstart-simple-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/mycila/mycila-pom/12/mycila-pom-12.pom
2024-08-26 13:47:11,293 [Worker-52: Creating oss-quickstart-simple-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/mycila/license-maven-plugin/4.3/license-maven-plugin-4.3.jar
2024-08-26 13:47:11,344 [Worker-52: Creating oss-quickstart-simple-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/mycila/license-maven-plugin/4.3/license-maven-plugin-4.3.jar
2024-08-26 13:47:11,394 [Worker-52: Creating oss-quickstart-simple-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-enforcer-plugin/3.4.1/maven-enforcer-plugin-3.4.1.pom
2024-08-26 13:47:11,432 [Worker-52: Creating oss-quickstart-simple-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-enforcer-plugin/3.4.1/maven-enforcer-plugin-3.4.1.pom
2024-08-26 13:47:11,453 [Worker-52: Creating oss-quickstart-simple-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/enforcer/enforcer/3.4.1/enforcer-3.4.1.pom
2024-08-26 13:47:11,494 [Worker-52: Creating oss-quickstart-simple-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/enforcer/enforcer/3.4.1/enforcer-3.4.1.pom
2024-08-26 13:47:11,585 [Worker-52: Creating oss-quickstart-simple-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-enforcer-plugin/3.4.1/maven-enforcer-plugin-3.4.1.jar
2024-08-26 13:47:12,174 [Worker-52: Creating oss-quickstart-simple-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-enforcer-plugin/3.4.1/maven-enforcer-plugin-3.4.1.jar
2024-08-26 13:47:13,034 [Worker-52: Creating oss-quickstart-simple-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/net/revelc/code/formatter/formatter-maven-plugin/2.23.0/formatter-maven-plugin-2.23.0.jar
2024-08-26 13:47:13,077 [Worker-52: Creating oss-quickstart-simple-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/net/revelc/code/formatter/formatter-maven-plugin/2.23.0/formatter-maven-plugin-2.23.0.jar
2024-08-26 13:47:13,106 [Worker-52: Creating oss-quickstart-simple-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/net/revelc/code/impsort-maven-plugin/1.9.0/impsort-maven-plugin-1.9.0.jar
2024-08-26 13:47:13,657 [Worker-52: Creating oss-quickstart-simple-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/net/revelc/code/impsort-maven-plugin/1.9.0/impsort-maven-plugin-1.9.0.jar
2024-08-26 13:47:14,140 [Worker-52: Creating oss-quickstart-simple-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.12.1/maven-compiler-plugin-3.12.1.jar
